vessel_id,timestamp,latitude,longitude,speed,heading
SYNTH_VESSEL_12,2026-09-01T21:14:52Z,25.338014,54.297117,6.6,68.1
SYNTH_VESSEL_12,2026-09-01T21:18:52Z,25.340751,54.304658,6.5,67.4
SYNTH_VESSEL_12,2026-09-01T21:22:52Z,25.343536,54.312053,6.6,66.3
SYNTH_VESSEL_12,2026-09-01T21:26:52Z,25.346476,54.319452,6.7,65.3
SYNTH_VESSEL_12,2026-09-01T21:30:52Z,25.349571,54.326899,6.6,64.3
SYNTH_VESSEL_12,2026-09-01T21:34:52Z,25.352769,54.334239,6.6,63.4
SYNTH_VESSEL_12,2026-09-01T21:38:52Z,25.356046,54.341485,6.7,62.0
SYNTH_VESSEL_12,2026-09-01T21:42:52Z,25.359515,54.348701,6.7,60.5
SYNTH_VESSEL_12,2026-09-01T21:46:52Z,25.363185,54.355880,6.7,59.6
SYNTH_VESSEL_12,2026-09-01T21:50:52Z,25.366968,54.363016,6.7,58.5
SYNTH_VESSEL_12,2026-09-01T21:54:52Z,25.370833,54.370006,6.6,57.0
SYNTH_VESSEL_12,2026-09-01T21:58:52Z,25.374804,54.376782,6.6,55.4
SYNTH_VESSEL_12,2026-09-01T22:02:52Z,25.378974,54.383470,6.5,54.2
SYNTH_VESSEL_12,2026-09-01T22:06:52Z,25.383212,54.389979,6.6,53.0
SYNTH_VESSEL_12,2026-09-01T22:10:52Z,25.387612,54.396438,6.7,51.5
SYNTH_VESSEL_12,2026-09-01T22:14:52Z,25.392203,54.402829,6.8,50.6
SYNTH_VESSEL_12,2026-09-01T22:18:52Z,25.396965,54.409239,6.7,49.5
SYNTH_VESSEL_12,2026-09-01T22:22:52Z,25.401780,54.415475,6.7,48.1
SYNTH_VESSEL_12,2026-09-01T22:26:52Z,25.406736,54.421594,6.6,47.0
SYNTH_VESSEL_12,2026-09-01T22:30:52Z,25.411738,54.427534,6.7,45.5
SYNTH_VESSEL_12,2026-09-01T22:34:52Z,25.416944,54.433400,6.6,44.7
SYNTH_VESSEL_12,2026-09-01T22:38:52Z,25.422152,54.439102,6.7,43.0
SYNTH_VESSEL_12,2026-09-01T22:42:52Z,25.427560,54.444696,6.7,41.6
SYNTH_VESSEL_12,2026-09-01T22:46:52Z,25.433132,54.450167,6.9,40.3
SYNTH_VESSEL_12,2026-09-01T22:50:52Z,25.438934,54.455610,6.7,39.4
SYNTH_VESSEL_12,2026-09-01T22:54:52Z,25.444718,54.460871,6.6,38.7
SYNTH_VESSEL_12,2026-09-01T22:58:52Z,25.450435,54.465941,6.6,38.0
SYNTH_VESSEL_12,2026-09-01T23:02:52Z,25.456235,54.470962,6.6,36.5
SYNTH_VESSEL_12,2026-09-01T23:06:52Z,25.462117,54.475777,6.6,35.3
SYNTH_VESSEL_12,2026-09-01T23:10:52Z,25.468113,54.480477,6.7,34.4
SYNTH_VESSEL_12,2026-09-01T23:14:52Z,25.474241,54.485124,6.6,33.7
SYNTH_VESSEL_12,2026-09-01T23:18:52Z,25.480355,54.489641,6.6,32.7
SYNTH_VESSEL_12,2026-09-01T23:22:52Z,25.486475,54.494000,6.4,31.2
SYNTH_VESSEL_12,2026-09-01T23:26:52Z,25.492578,54.498094,6.4,29.9
SYNTH_VESSEL_12,2026-09-01T23:30:52Z,25.498687,54.501988,6.4,29.0
SYNTH_VESSEL_12,2026-09-01T23:34:52Z,25.504938,54.505823,6.4,27.4
SYNTH_VESSEL_12,2026-09-01T23:38:52Z,25.511269,54.509454,6.4,26.3
SYNTH_VESSEL_12,2026-09-01T23:42:52Z,25.517604,54.512928,6.3,25.5
SYNTH_VESSEL_12,2026-09-01T23:46:52Z,25.523937,54.516273,6.5,24.5
SYNTH_VESSEL_12,2026-09-01T23:50:52Z,25.530454,54.519567,6.5,23.7
SYNTH_VESSEL_12,2026-09-01T23:54:52Z,25.537048,54.522777,6.6,23.0
SYNTH_VESSEL_12,2026-09-01T23:58:52Z,25.543781,54.525946,6.6,22.2
SYNTH_VESSEL_12,2026-09-02T00:02:52Z,25.550593,54.529034,6.7,20.6
SYNTH_VESSEL_12,2026-09-02T00:06:52Z,25.557512,54.531922,6.7,20.0
SYNTH_VESSEL_12,2026-09-02T00:10:52Z,25.564456,54.534725,6.6,19.1
SYNTH_VESSEL_12,2026-09-02T00:14:52Z,25.571366,54.537371,6.7,18.1
SYNTH_VESSEL_12,2026-09-02T00:18:52Z,25.578420,54.539920,6.6,17.2
SYNTH_VESSEL_12,2026-09-02T00:22:52Z,25.585369,54.542310,6.7,16.5
SYNTH_VESSEL_12,2026-09-02T00:26:52Z,25.592450,54.544633,6.6,15.3
SYNTH_VESSEL_12,2026-09-02T00:30:52Z,25.599478,54.546761,6.5,14.6
SYNTH_VESSEL_12,2026-09-02T00:34:52Z,25.606418,54.548768,6.5,13.2
SYNTH_VESSEL_12,2026-09-02T00:38:52Z,25.613398,54.550583,6.4,12.2
SYNTH_VESSEL_12,2026-09-02T00:42:52Z,25.620349,54.552251,6.4,11.0
SYNTH_VESSEL_12,2026-09-02T00:46:52Z,25.627327,54.553754,6.3,9.8
SYNTH_VESSEL_12,2026-09-02T00:50:52Z,25.634192,54.555070,6.4,8.6
SYNTH_VESSEL_12,2026-09-02T00:54:52Z,25.641165,54.556239,6.3,7.8
SYNTH_VESSEL_12,2026-09-02T00:58:52Z,25.648085,54.557289,6.4,6.3
SYNTH_VESSEL_12,2026-09-02T01:02:52Z,25.655118,54.558145,6.3,4.6
SYNTH_VESSEL_12,2026-09-02T01:06:52Z,25.662074,54.558769,6.2,3.3
SYNTH_VESSEL_12,2026-09-02T01:10:52Z,25.668895,54.559206,6.3,1.6
SYNTH_VESSEL_12,2026-09-02T01:14:52Z,25.675875,54.559429,6.4,0.4
SYNTH_VESSEL_12,2026-09-02T01:18:52Z,25.682930,54.559487,6.3,359.3
SYNTH_VESSEL_12,2026-09-02T01:22:52Z,25.689922,54.559388,6.3,358.0
SYNTH_VESSEL_12,2026-09-02T01:26:52Z,25.696939,54.559112,6.4,356.6
SYNTH_VESSEL_12,2026-09-02T01:30:52Z,25.703972,54.558647,6.4,355.2
SYNTH_VESSEL_12,2026-09-02T01:34:52Z,25.711089,54.557989,6.5,354.4
SYNTH_VESSEL_12,2026-09-02T01:38:52Z,25.718319,54.557205,6.6,353.8
SYNTH_VESSEL_12,2026-09-02T01:42:52Z,25.725555,54.556337,6.7,353.1
SYNTH_VESSEL_12,2026-09-02T01:46:52Z,25.732901,54.555345,6.7,352.4
SYNTH_VESSEL_12,2026-09-02T01:50:52Z,25.740279,54.554246,6.6,350.9
SYNTH_VESSEL_12,2026-09-02T01:54:52Z,25.747522,54.552951,6.7,349.8
SYNTH_VESSEL_12,2026-09-02T01:58:52Z,25.754832,54.551488,6.6,348.6
SYNTH_VESSEL_12,2026-09-02T02:02:52Z,25.762009,54.549882,6.5,347.9
SYNTH_VESSEL_12,2026-09-02T02:06:52Z,25.769082,54.548194,6.6,346.6
SYNTH_VESSEL_13,2026-09-01T18:49:26Z,25.294929,54.161010,13.3,250.2
SYNTH_VESSEL_13,2026-09-01T18:53:26Z,25.289945,54.145700,13.2,249.6
SYNTH_VESSEL_13,2026-09-01T18:57:26Z,25.284848,54.130576,13.2,248.9
SYNTH_VESSEL_13,2026-09-01T19:01:26Z,25.279558,54.115419,13.4,249.0
SYNTH_VESSEL_13,2026-09-01T19:05:26Z,25.274247,54.100091,13.3,248.6
SYNTH_VESSEL_13,2026-09-01T19:09:26Z,25.268868,54.084932,13.4,247.8
SYNTH_VESSEL_13,2026-09-01T19:13:26Z,25.263247,54.069716,13.4,247.7
SYNTH_VESSEL_13,2026-09-01T19:17:26Z,25.257622,54.054564,13.5,246.9
SYNTH_VESSEL_13,2026-09-01T19:21:26Z,25.251777,54.039389,13.4,246.2
SYNTH_VESSEL_13,2026-09-01T19:25:26Z,25.245784,54.024368,13.4,245.7
SYNTH_VESSEL_13,2026-09-01T19:29:26Z,25.239661,54.009387,13.5,245.1
SYNTH_VESSEL_13,2026-09-01T19:33:26Z,25.233353,53.994337,13.6,244.4
SYNTH_VESSEL_13,2026-09-01T19:37:26Z,25.226838,53.979287,13.7,244.6
SYNTH_VESSEL_13,2026-09-01T19:41:26Z,25.220351,53.964153,13.8,244.7
SYNTH_VESSEL_13,2026-09-01T19:45:26Z,25.213826,53.948880,13.8,244.3
SYNTH_VESSEL_13,2026-09-01T19:49:26Z,25.207184,53.933643,13.9,243.9
SYNTH_VESSEL_13,2026-09-01T19:53:26Z,25.200414,53.918403,13.9,243.6
SYNTH_VESSEL_13,2026-09-01T19:57:26Z,25.193576,53.903194,14.0,242.8
SYNTH_VESSEL_13,2026-09-01T20:01:26Z,25.186487,53.887924,14.0,242.2
SYNTH_VESSEL_13,2026-09-01T20:05:26Z,25.179229,53.872743,14.0,241.9
SYNTH_VESSEL_13,2026-09-01T20:09:26Z,25.171894,53.857555,13.9,241.2
SYNTH_VESSEL_13,2026-09-01T20:13:26Z,25.164464,53.842632,14.0,241.0
SYNTH_VESSEL_13,2026-09-01T20:17:26Z,25.156924,53.827620,14.1,240.5
SYNTH_VESSEL_13,2026-09-01T20:21:26Z,25.149239,53.812622,14.0,240.1
SYNTH_VESSEL_13,2026-09-01T20:25:26Z,25.141508,53.797745,13.9,239.8
SYNTH_VESSEL_13,2026-09-01T20:29:26Z,25.133728,53.782982,14.0,240.1
SYNTH_VESSEL_13,2026-09-01T20:33:26Z,25.126003,53.768160,14.1,239.8
SYNTH_VESSEL_13,2026-09-01T20:37:26Z,25.118146,53.753252,14.2,239.9
SYNTH_VESSEL_13,2026-09-01T20:41:26Z,25.110255,53.738242,14.1,239.8
SYNTH_VESSEL_13,2026-09-01T20:45:26Z,25.102397,53.723318,14.2,239.5
SYNTH_VESSEL_13,2026-09-01T20:49:26Z,25.094430,53.708381,14.1,238.8
SYNTH_VESSEL_13,2026-09-01T20:53:26Z,25.086308,53.693592,14.2,238.8
SYNTH_VESSEL_13,2026-09-01T20:57:26Z,25.078126,53.678680,14.3,239.0
SYNTH_VESSEL_13,2026-09-01T21:01:26Z,25.069943,53.663653,14.4,238.3
SYNTH_VESSEL_13,2026-09-01T21:05:26Z,25.061526,53.648624,14.5,238.0
SYNTH_VESSEL_13,2026-09-01T21:09:26Z,25.053013,53.633563,14.6,237.3
SYNTH_VESSEL_13,2026-09-01T21:13:26Z,25.044260,53.618497,14.6,237.1
SYNTH_VESSEL_13,2026-09-01T21:17:26Z,25.035455,53.603450,14.5,237.1
SYNTH_VESSEL_13,2026-09-01T21:21:26Z,25.026685,53.588505,14.6,237.2
SYNTH_VESSEL_13,2026-09-01T21:25:26Z,25.017934,53.573532,14.5,236.7
SYNTH_VESSEL_13,2026-09-01T21:29:26Z,25.009078,53.558649,14.6,236.6
SYNTH_VESSEL_13,2026-09-01T21:33:26Z,25.000161,53.543730,14.7,236.7
SYNTH_VESSEL_13,2026-09-01T21:37:26Z,24.991238,53.528736,14.8,236.8
SYNTH_VESSEL_13,2026-09-01T21:41:26Z,24.982276,53.513613,14.9,236.8
SYNTH_VESSEL_13,2026-09-01T21:45:26Z,24.973231,53.498352,15.0,236.3
SYNTH_VESSEL_13,2026-09-01T21:49:26Z,24.964019,53.483124,15.0,236.4
SYNTH_VESSEL_13,2026-09-01T21:53:26Z,24.954792,53.467827,15.1,236.4
SYNTH_VESSEL_13,2026-09-01T21:57:26Z,24.945501,53.452388,15.2,235.7
SYNTH_VESSEL_13,2026-09-01T22:01:26Z,24.935972,53.437000,15.1,235.9
SYNTH_VESSEL_13,2026-09-01T22:05:26Z,24.926563,53.421702,15.2,235.9
SYNTH_VESSEL_13,2026-09-01T22:09:26Z,24.917109,53.406303,15.3,235.2
SYNTH_VESSEL_13,2026-09-01T22:13:26Z,24.907420,53.390956,15.4,234.4
SYNTH_VESSEL_13,2026-09-01T22:17:26Z,24.897476,53.375623,15.4,234.5
SYNTH_VESSEL_13,2026-09-01T22:21:26Z,24.887547,53.360276,15.6,234.1
SYNTH_VESSEL_13,2026-09-01T22:25:26Z,24.877427,53.344876,15.5,233.9
SYNTH_VESSEL_13,2026-09-01T22:29:26Z,24.867278,53.329544,15.5,233.2
SYNTH_VESSEL_13,2026-09-01T22:33:26Z,24.856958,53.314325,15.6,232.6
SYNTH_VESSEL_13,2026-09-01T22:37:26Z,24.846449,53.299191,15.7,232.0
SYNTH_VESSEL_13,2026-09-01T22:41:26Z,24.835721,53.284065,15.7,231.5
SYNTH_VESSEL_13,2026-09-01T22:45:26Z,24.824842,53.269007,15.7,231.4
SYNTH_VESSEL_13,2026-09-01T22:49:26Z,24.814020,53.254049,15.6,230.7
SYNTH_VESSEL_13,2026-09-01T22:53:26Z,24.803076,53.239340,15.6,230.7
SYNTH_VESSEL_13,2026-09-01T22:57:26Z,24.792149,53.224624,15.5,230.6
SYNTH_VESSEL_13,2026-09-01T23:01:26Z,24.781233,53.209963,15.6,230.2
SYNTH_VESSEL_13,2026-09-01T23:05:26Z,24.770173,53.195367,15.6,230.4
SYNTH_VESSEL_13,2026-09-01T23:09:26Z,24.759119,53.180646,15.7,229.9
SYNTH_VESSEL_13,2026-09-01T23:13:26Z,24.747918,53.165981,15.8,229.6
SYNTH_VESSEL_13,2026-09-01T23:17:26Z,24.736533,53.151254,16.0,229.6
SYNTH_VESSEL_13,2026-09-01T23:21:26Z,24.725051,53.136409,16.0,229.8
SYNTH_VESSEL_13,2026-09-01T23:25:26Z,24.713612,53.121527,16.1,229.2
SYNTH_VESSEL_13,2026-09-01T23:29:26Z,24.701986,53.106681,15.9,229.1
SYNTH_VESSEL_13,2026-09-01T23:33:26Z,24.690427,53.092004,15.9,229.0
SYNTH_VESSEL_13,2026-09-01T23:37:26Z,24.678872,53.077396,15.9,228.7
SYNTH_VESSEL_13,2026-09-01T23:41:26Z,24.667240,53.062851,16.0,227.9
SYNTH_VESSEL_13,2026-09-01T23:45:26Z,24.655375,53.048400,15.9,227.7
SYNTH_VESSEL_13,2026-09-01T23:49:26Z,24.643497,53.034047,16.0,227.3
SYNTH_VESSEL_13,2026-09-01T23:53:26Z,24.631493,53.019712,16.0,227.0
SYNTH_VESSEL_13,2026-09-01T23:57:26Z,24.619407,53.005473,15.9,226.2
SYNTH_VESSEL_13,2026-09-02T00:01:26Z,24.607234,52.991512,16.0,226.4
SYNTH_VESSEL_13,2026-09-02T00:05:26Z,24.595029,52.977403,15.9,226.2
SYNTH_VESSEL_14,2026-09-01T18:01:18Z,25.446766,54.476659,11.8,215.9
SYNTH_VESSEL_14,2026-09-01T18:05:18Z,25.436201,54.468204,11.9,217.7
SYNTH_VESSEL_14,2026-09-01T18:09:18Z,25.425786,54.459306,11.9,220.1
SYNTH_VESSEL_14,2026-09-01T18:13:18Z,25.415725,54.449925,11.8,222.4
SYNTH_VESSEL_14,2026-09-01T18:17:18Z,25.406075,54.440156,11.7,224.3
SYNTH_VESSEL_14,2026-09-01T18:21:18Z,25.396799,54.430130,11.8,226.4
SYNTH_VESSEL_14,2026-09-01T18:25:18Z,25.387772,54.419637,11.8,228.1
SYNTH_VESSEL_14,2026-09-01T18:29:18Z,25.379058,54.408884,11.8,230.3
SYNTH_VESSEL_14,2026-09-01T18:33:18Z,25.370709,54.397767,11.8,232.4
SYNTH_VESSEL_14,2026-09-01T18:37:18Z,25.362757,54.386328,11.6,234.8
SYNTH_VESSEL_14,2026-09-01T18:41:18Z,25.355317,54.374648,11.7,236.8
SYNTH_VESSEL_14,2026-09-01T18:45:18Z,25.348206,54.362616,11.6,238.8
SYNTH_VESSEL_14,2026-09-01T18:49:18Z,25.341551,54.350443,11.6,240.3
SYNTH_VESSEL_14,2026-09-01T18:53:18Z,25.335173,54.338082,11.5,242.4
SYNTH_VESSEL_14,2026-09-01T18:57:18Z,25.329279,54.325590,11.6,244.9
SYNTH_VESSEL_14,2026-09-01T19:01:18Z,25.323827,54.312706,11.5,247.3
SYNTH_VESSEL_14,2026-09-01T19:05:18Z,25.318914,54.299710,11.6,249.0
SYNTH_VESSEL_14,2026-09-01T19:09:18Z,25.314304,54.286456,11.6,250.6
SYNTH_VESSEL_14,2026-09-01T19:13:18Z,25.310027,54.273010,11.7,253.1
SYNTH_VESSEL_14,2026-09-01T19:17:18Z,25.306255,54.259249,11.7,255.6
SYNTH_VESSEL_14,2026-09-01T19:21:18Z,25.303021,54.245318,11.7,257.5
SYNTH_VESSEL_14,2026-09-01T19:25:18Z,25.300207,54.231305,11.8,259.3
SYNTH_VESSEL_14,2026-09-01T19:29:18Z,25.297783,54.217107,11.7,261.6
SYNTH_VESSEL_14,2026-09-01T19:33:18Z,25.295894,54.202931,11.7,263.1
SYNTH_VESSEL_14,2026-09-01T19:37:18Z,25.294347,54.188713,11.7,265.0
SYNTH_VESSEL_14,2026-09-01T19:41:18Z,25.293213,54.174424,11.7,266.4
SYNTH_VESSEL_14,2026-09-01T19:45:18Z,25.292404,54.160115,11.7,269.0
SYNTH_VESSEL_14,2026-09-01T19:49:18Z,25.292169,54.145731,11.6,271.0
SYNTH_VESSEL_14,2026-09-01T19:53:18Z,25.292390,54.131514,11.7,273.2
SYNTH_VESSEL_14,2026-09-01T19:57:18Z,25.293123,54.117158,11.7,275.5
SYNTH_VESSEL_14,2026-09-01T20:01:18Z,25.294374,54.102875,11.7,277.3
SYNTH_VESSEL_14,2026-09-01T20:05:18Z,25.296014,54.088687,11.7,279.0
SYNTH_VESSEL_14,2026-09-01T20:09:18Z,25.298036,54.074560,11.6,281.4
SYNTH_VESSEL_14,2026-09-01T20:13:18Z,25.300596,54.060564,11.5,283.3
SYNTH_VESSEL_14,2026-09-01T20:17:18Z,25.303545,54.046818,11.4,285.0
SYNTH_VESSEL_14,2026-09-01T20:21:18Z,25.306810,54.033343,11.3,287.0
SYNTH_VESSEL_14,2026-09-01T20:25:18Z,25.310465,54.020103,11.4,288.9
SYNTH_VESSEL_14,2026-09-01T20:29:18Z,25.314581,54.006837,11.4,291.0
SYNTH_VESSEL_14,2026-09-01T20:33:18Z,25.319110,53.993792,11.3,292.7
SYNTH_VESSEL_14,2026-09-01T20:37:18Z,25.323948,53.981024,11.3,294.4
SYNTH_VESSEL_14,2026-09-01T20:41:18Z,25.329097,53.968444,11.2,296.3
SYNTH_VESSEL_14,2026-09-01T20:45:18Z,25.334615,53.956068,11.1,298.6
SYNTH_VESSEL_14,2026-09-01T20:49:18Z,25.340525,53.944072,11.3,300.5
SYNTH_VESSEL_14,2026-09-01T20:53:18Z,25.346877,53.932148,11.4,302.5
SYNTH_VESSEL_14,2026-09-01T20:57:18Z,25.353672,53.920324,11.3,304.3
SYNTH_VESSEL_14,2026-09-01T21:01:18Z,25.360767,53.908828,11.5,306.7
SYNTH_VESSEL_14,2026-09-01T21:05:18Z,25.368372,53.897552,11.5,308.5
SYNTH_VESSEL_14,2026-09-01T21:09:18Z,25.376278,53.886552,11.4,310.4
SYNTH_VESSEL_14,2026-09-01T21:13:18Z,25.384484,53.875898,11.5,312.7
SYNTH_VESSEL_14,2026-09-01T21:17:18Z,25.393130,53.865513,11.5,314.3
SYNTH_VESSEL_14,2026-09-01T21:21:18Z,25.402049,53.855410,11.6,316.5
SYNTH_VESSEL_14,2026-09-01T21:25:18Z,25.411397,53.845607,11.7,318.7
SYNTH_VESSEL_14,2026-09-01T21:29:18Z,25.421172,53.836111,11.8,321.2
SYNTH_VESSEL_14,2026-09-01T21:33:18Z,25.431345,53.827045,11.9,323.2
SYNTH_VESSEL_14,2026-09-01T21:37:18Z,25.441916,53.818293,11.9,325.0
SYNTH_VESSEL_14,2026-09-01T21:41:18Z,25.452691,53.809938,11.7,326.6
SYNTH_VESSEL_14,2026-09-01T21:45:18Z,25.463547,53.801995,11.7,328.9
SYNTH_VESSEL_14,2026-09-01T21:49:18Z,25.474638,53.794586,11.6,331.4
SYNTH_VESSEL_14,2026-09-01T21:53:18Z,25.485976,53.787750,11.8,332.9
SYNTH_VESSEL_14,2026-09-01T21:57:18Z,25.497594,53.781172,11.7,335.2
SYNTH_VESSEL_14,2026-09-01T22:01:18Z,25.509363,53.775138,11.7,337.6
SYNTH_VESSEL_14,2026-09-01T22:05:18Z,25.521384,53.769655,11.8,339.8
SYNTH_VESSEL_14,2026-09-01T22:09:18Z,25.533671,53.764656,11.9,342.1
SYNTH_VESSEL_14,2026-09-01T22:13:18Z,25.546216,53.760162,11.9,344.5
SYNTH_VESSEL_14,2026-09-01T22:17:18Z,25.558977,53.756245,11.8,346.9
SYNTH_VESSEL_14,2026-09-01T22:21:18Z,25.571746,53.752942,11.9,348.9
SYNTH_VESSEL_14,2026-09-01T22:25:18Z,25.584713,53.750110,12.0,350.9
SYNTH_VESSEL_14,2026-09-01T22:29:18Z,25.597883,53.747766,12.1,352.5
SYNTH_VESSEL_14,2026-09-01T22:33:18Z,25.611182,53.745837,12.1,354.2
SYNTH_VESSEL_14,2026-09-01T22:37:18Z,25.624489,53.744329,11.9,356.5
SYNTH_VESSEL_14,2026-09-01T22:41:18Z,25.637683,53.743431,11.9,358.6
SYNTH_VESSEL_14,2026-09-01T22:45:18Z,25.650927,53.743073,11.9,0.2
SYNTH_VESSEL_14,2026-09-01T22:49:18Z,25.664157,53.743129,11.9,2.2
SYNTH_VESSEL_14,2026-09-01T22:53:18Z,25.677291,53.743695,11.8,4.5
SYNTH_VESSEL_14,2026-09-01T22:57:18Z,25.690365,53.744847,11.8,6.2
SYNTH_VESSEL_14,2026-09-01T23:01:18Z,25.703417,53.746426,11.9,8.3
SYNTH_VESSEL_14,2026-09-01T23:05:18Z,25.716452,53.748524,11.8,10.6
SYNTH_VESSEL_14,2026-09-01T23:09:18Z,25.729335,53.751196,11.7,12.2
SYNTH_VESSEL_14,2026-09-01T23:13:18Z,25.742046,53.754259,11.9,14.7
SYNTH_VESSEL_14,2026-09-01T23:17:18Z,25.754760,53.757964,12.0,16.2
SYNTH_VESSEL_15,2026-09-01T18:12:17Z,25.374037,54.274580,9.0,272.2
SYNTH_VESSEL_15,2026-09-01T18:16:17Z,25.374426,54.263517,9.1,271.7
SYNTH_VESSEL_15,2026-09-01T18:20:17Z,25.374731,54.252387,9.1,271.1
SYNTH_VESSEL_15,2026-09-01T18:24:17Z,25.374925,54.241226,9.1,270.2
SYNTH_VESSEL_15,2026-09-01T18:28:17Z,25.374967,54.229995,9.1,269.4
SYNTH_VESSEL_15,2026-09-01T18:32:17Z,25.374866,54.218782,9.2,269.0
SYNTH_VESSEL_15,2026-09-01T18:36:17Z,25.374681,54.207443,9.2,269.1
SYNTH_VESSEL_15,2026-09-01T18:40:17Z,25.374516,54.196155,9.2,269.0
SYNTH_VESSEL_15,2026-09-01T18:44:17Z,25.374345,54.184921,9.3,269.1
SYNTH_VESSEL_15,2026-09-01T18:48:17Z,25.374184,54.173512,9.2,268.4
SYNTH_VESSEL_15,2026-09-01T18:52:17Z,25.373903,54.162243,9.3,267.8
SYNTH_VESSEL_15,2026-09-01T18:56:17Z,25.373498,54.150829,9.2,267.1
SYNTH_VESSEL_15,2026-09-01T19:00:17Z,25.372984,54.139562,9.2,266.8
SYNTH_VESSEL_15,2026-09-01T19:04:17Z,25.372407,54.128281,9.1,266.3
SYNTH_VESSEL_15,2026-09-01T19:08:17Z,25.371750,54.117111,9.2,265.8
SYNTH_VESSEL_15,2026-09-01T19:12:17Z,25.370996,54.105846,9.2,265.3
SYNTH_VESSEL_15,2026-09-01T19:16:17Z,25.370166,54.094627,9.1,265.4
SYNTH_VESSEL_15,2026-09-01T19:20:17Z,25.369359,54.083434,9.0,265.1
SYNTH_VESSEL_15,2026-09-01T19:24:17Z,25.368495,54.072368,9.1,264.7
SYNTH_VESSEL_15,2026-09-01T19:28:17Z,25.367556,54.061276,9.1,263.9
SYNTH_VESSEL_15,2026-09-01T19:32:17Z,25.366477,54.050155,9.0,264.0
SYNTH_VESSEL_15,2026-09-01T19:36:17Z,25.365437,54.039165,9.1,264.2
SYNTH_VESSEL_15,2026-09-01T19:40:17Z,25.364414,54.028040,9.1,263.9
SYNTH_VESSEL_15,2026-09-01T19:44:17Z,25.363336,54.016964,9.0,263.6
SYNTH_VESSEL_15,2026-09-01T19:48:17Z,25.362219,54.005967,9.1,262.8
SYNTH_VESSEL_15,2026-09-01T19:52:17Z,25.360956,53.994932,9.1,262.5
SYNTH_VESSEL_15,2026-09-01T19:56:17Z,25.359633,53.983818,9.0,262.7
SYNTH_VESSEL_15,2026-09-01T20:00:17Z,25.358354,53.972815,9.0,262.6
SYNTH_VESSEL_15,2026-09-01T20:04:17Z,25.357081,53.961909,9.1,262.7
SYNTH_VESSEL_15,2026-09-01T20:08:17Z,25.355799,53.950885,8.9,262.2
SYNTH_VESSEL_15,2026-09-01T20:12:17Z,25.354461,53.940020,9.0,261.8
SYNTH_VESSEL_15,2026-09-01T20:16:17Z,25.353049,53.929113,8.9,261.3
SYNTH_VESSEL_15,2026-09-01T20:20:17Z,25.351555,53.918364,8.7,260.5
SYNTH_VESSEL_15,2026-09-01T20:24:17Z,25.349958,53.907818,8.8,260.7
SYNTH_VESSEL_15,2026-09-01T20:28:17Z,25.348366,53.897108,9.0,260.6
SYNTH_VESSEL_15,2026-09-01T20:32:17Z,25.346732,53.886225,9.0,260.1
SYNTH_VESSEL_15,2026-09-01T20:36:17Z,25.345006,53.875300,9.0,259.4
SYNTH_VESSEL_15,2026-09-01T20:40:17Z,25.343176,53.864485,8.8,259.0
SYNTH_VESSEL_15,2026-09-01T20:44:17Z,25.341302,53.853859,8.7,259.0
SYNTH_VESSEL_15,2026-09-01T20:48:17Z,25.339446,53.843331,8.8,258.3
SYNTH_VESSEL_15,2026-09-01T20:52:17Z,25.337472,53.832795,8.7,257.8
SYNTH_VESSEL_15,2026-09-01T20:56:17Z,25.335431,53.822358,8.6,257.6
SYNTH_VESSEL_15,2026-09-01T21:00:17Z,25.333384,53.812080,8.5,257.3
SYNTH_VESSEL_15,2026-09-01T21:04:17Z,25.331299,53.801858,8.7,257.4
SYNTH_VESSEL_15,2026-09-01T21:08:17Z,25.329209,53.791482,8.6,256.9
SYNTH_VESSEL_15,2026-09-01T21:12:17Z,25.327057,53.781245,8.7,256.9
SYNTH_VESSEL_15,2026-09-01T21:16:17Z,25.324872,53.770848,8.6,256.3
SYNTH_VESSEL_15,2026-09-01T21:20:17Z,25.322615,53.760592,8.7,256.0
SYNTH_VESSEL_15,2026-09-01T21:24:17Z,25.320281,53.750221,8.7,255.6
SYNTH_VESSEL_15,2026-09-01T21:28:17Z,25.317887,53.739914,8.8,255.4
SYNTH_VESSEL_15,2026-09-01T21:32:17Z,25.315426,53.729445,8.8,254.6
SYNTH_VESSEL_15,2026-09-01T21:36:17Z,25.312841,53.719028,8.7,254.3
SYNTH_VESSEL_15,2026-09-01T21:40:17Z,25.310239,53.708802,8.5,254.1
SYNTH_VESSEL_15,2026-09-01T21:44:17Z,25.307645,53.698731,8.5,253.9
SYNTH_VESSEL_15,2026-09-01T21:48:17Z,25.305022,53.688688,8.5,253.1
SYNTH_VESSEL_15,2026-09-01T21:52:17Z,25.302262,53.678655,8.5,252.5
SYNTH_VESSEL_15,2026-09-01T21:56:17Z,25.299416,53.668659,8.6,251.8
SYNTH_VESSEL_15,2026-09-01T22:00:17Z,25.296458,53.658680,8.7,251.6
SYNTH_VESSEL_15,2026-09-01T22:04:17Z,25.293432,53.648607,8.6,251.1
SYNTH_VESSEL_15,2026-09-01T22:08:17Z,25.290320,53.638573,8.6,251.1
SYNTH_VESSEL_15,2026-09-01T22:12:17Z,25.287228,53.628579,8.6,250.4
SYNTH_VESSEL_15,2026-09-01T22:16:17Z,25.284016,53.618619,8.8,250.1
SYNTH_VESSEL_15,2026-09-01T22:20:17Z,25.280702,53.608510,8.9,250.3
